gene	cluster
ENSMUSG00000009647	2
ENSMUSG00000010609	2
ENSMUSG00000010663	2
ENSMUSG00000011008	2
ENSMUSG00000011382	2
ENSMUSG00000011752	2
ENSMUSG00000011884	2
ENSMUSG00000012519	2
ENSMUSG00000013236	2
ENSMUSG00000013275	2
ENSMUSG00000013584	2
ENSMUSG00000013846	2
ENSMUSG00000014158	2
ENSMUSG00000014551	2
ENSMUSG00000014599	2
ENSMUSG00000014602	2
ENSMUSG00000015305	2
ENSMUSG00000015355	2
ENSMUSG00000015568	2
ENSMUSG00000015575	2
ENSMUSG00000015665	2
ENSMUSG00000015709	2
ENSMUSG00000015711	2
ENSMUSG00000015745	2
ENSMUSG00000015850	2
ENSMUSG00000015889	2
ENSMUSG00000015947	2
ENSMUSG00000015950	2
ENSMUSG00000015968	2
ENSMUSG00000015980	2
ENSMUSG00000016256	2
ENSMUSG00000016283	2
ENSMUSG00000016496	2
ENSMUSG00000017390	2
ENSMUSG00000017400	2
ENSMUSG00000017417	2
ENSMUSG00000017466	2
ENSMUSG00000017760	2
ENSMUSG00000018102	2
ENSMUSG00000018217	2
ENSMUSG00000018340	2
ENSMUSG00000018381	2
ENSMUSG00000018427	2
ENSMUSG00000018474	2
ENSMUSG00000018500	2
ENSMUSG00000018547	2
ENSMUSG00000018774	2
ENSMUSG00000018909	2
ENSMUSG00000018920	2
ENSMUSG00000018927	2
ENSMUSG00000018930	2
ENSMUSG00000018983	2
ENSMUSG00000019122	2
ENSMUSG00000019188	2
ENSMUSG00000019194	2
ENSMUSG00000019210	2
ENSMUSG00000019254	2
ENSMUSG00000019487	2
ENSMUSG00000019539	2
ENSMUSG00000019558	2
ENSMUSG00000019699	2
ENSMUSG00000019768	2
ENSMUSG00000019796	2
ENSMUSG00000019806	2
ENSMUSG00000019843	2
ENSMUSG00000019872	2
ENSMUSG00000019883	2
ENSMUSG00000019966	2
ENSMUSG00000019987	2
ENSMUSG00000020021	2
ENSMUSG00000020032	2
ENSMUSG00000020038	2
ENSMUSG00000020053	2
ENSMUSG00000020097	2
ENSMUSG00000020100	2
ENSMUSG00000020220	2
ENSMUSG00000020261	2
ENSMUSG00000020264	2
ENSMUSG00000020277	2
ENSMUSG00000020300	2
ENSMUSG00000020334	2
ENSMUSG00000020340	2
ENSMUSG00000020366	2
